box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.223,0.049,0.124,0.167,0.154,0.17,-0.23,0.049,0.182,0.119,-0.25,0.25,-1.132,14.779,0,-50.0
0.108,0.074,0.137,0.15,0.177,0.133,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,0.603,17.673,0,-50.0
0.107,0.074,0.137,0.15,0.196,0.122,-0.204,0.066,0.177,0.133,-0.15000000000000002,0.35,6.261,27.102,0,-50.0
0.026,0.052,0.121,0.105,0.175,0.12,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,1.273,18.789,0,-50.0
0.026,0.052,0.121,0.105,0.141,0.134,-0.254,0.059,0.175,0.12,-0.25,0.25,5.667,26.113,0,-50.0
-0.293,0.056,0.175,0.113,0.113,0.123,-10.0,-10.0,0.0,0.0,-0.35,0.15,-3.226,11.29,0,-50.0
-0.295,0.056,0.175,0.113,0.186,0.127,-0.709,0.056,0.113,0.123,-0.5,0.0,1.079,18.466,0,-50.0
-0.006,0.066,0.112,0.134,0.107,0.19,-10.0,-10.0,0.0,0.0,0.0,0.5,-5.4,7.666,0,-50.0
-0.01,0.066,0.112,0.134,0.113,0.15,0.244,0.053,0.107,0.19,0.15000000000000002,0.65,-5.313,7.811,0,-50.0
0.289,0.074,0.122,0.15,0.116,0.161,-10.0,-10.0,0.0,0.0,0.30000000000000004,0.8,53.512,89.187,0,0
0.288,0.074,0.122,0.15,0.104,0.187,0.299,0.23,0.116,0.161,0.30000000000000004,0.8,45.448,75.747,0,0
0.341,0.093,0.129,0.187,0.104,0.176,-10.0,-10.0,0.0,0.0,0.35,0.85,-1.076,14.872,0,-50.0
0.34,0.093,0.129,0.187,0.177,0.175,0.578,0.087,0.104,0.176,0.5,1.0,2.354,20.591,0,-50.0
0.102,0.093,0.167,0.188,0.155,0.174,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,54.288,90.481,0,0
0.102,0.093,0.167,0.188,0.124,0.177,0.101,0.274,0.155,0.174,0.09999999999999998,0.6,47.082,78.47,0,0
-0.14,0.054,0.144,0.109,0.104,0.129,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,-3.435,10.941,0,-50.0
-0.14,0.054,0.144,0.109,0.157,0.187,0.115,0.064,0.104,0.129,0.050000000000000044,0.55,-4.969,8.385,0,-50.0
-0.287,0.057,0.148,0.116,0.159,0.108,-10.0,-10.0,0.0,0.0,-0.35,0.15,13.205,48.676,-30.0,-50.0
-0.306,0.057,0.148,0.116,0.115,0.177,-0.395,0.053,0.159,0.108,-0.45,0.05,-7.518,4.136,0,-50.0
-0.446,0.118,0.179,0.131,0.187,0.16,-10.0,-10.0,0.0,0.0,-0.5,0.0,2.755,4.592,0,0
-0.37,0.049,0.179,0.131,0.123,0.115,-1.305,0.049,0.187,0.16,-0.5,0.0,3.01,5.017,0,0
0.4,0.098,0.174,0.198,0.169,0.142,-10.0,-10.0,0.0,0.0,0.4,0.9,1.468,19.115,0,-50.0
0.4,0.098,0.174,0.198,0.135,0.143,0.608,0.07,0.169,0.142,0.5,1.0,8.626,14.378,0,0
-0.225,0.064,0.105,0.13,0.149,0.189,-10.0,-10.0,0.0,0.0,-0.25,0.25,0.765,17.942,0,-50.0
-0.225,0.064,0.105,0.13,0.132,0.126,-0.444,0.049,0.149,0.189,-0.45,0.05,-4.899,8.501,0,-50.0
0.111,0.074,0.159,0.149,0.106,0.197,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,-0.491,15.847,0,-50.0
0.111,0.074,0.159,0.149,0.11,0.167,0.372,0.098,0.106,0.197,0.30000000000000004,0.8,3.235,22.059,0,-50.0
