box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.28,0.096,0.102,0.194,0.158,0.163,-0.285,0.283,0.19,0.179,-0.314,0.585,39.453,65.756,0,0
0.318,0.068,0.113,0.137,0.1,0.169,-10.0,-10.0,0.0,0.0,0.31,0.355,54.316,90.528,0,0
0.318,0.068,0.113,0.137,0.142,0.124,0.315,0.221,0.1,0.169,0.31,0.479,44.737,74.562,0,0
-0.323,0.062,0.109,0.125,0.132,0.122,-10.0,-10.0,0.0,0.0,-0.323,0.296,34.553,90.922,-100.0,0
-0.324,0.062,0.109,0.125,0.146,0.14,-0.318,0.185,0.132,0.122,-0.321,0.436,47.447,79.079,0,0
0.323,0.097,0.106,0.195,0.163,0.107,-10.0,-10.0,0.0,0.0,0.336,0.351,-7.854,36.909,-100.0,-50.0
0.322,0.098,0.106,0.195,0.11,0.161,0.556,0.053,0.163,0.107,0.478,0.317,9.476,32.46,0,-50.0
0.28,0.089,0.191,0.179,0.124,0.181,-10.0,-10.0,0.0,0.0,0.191,0.409,37.503,62.506,0,0
0.264,0.089,0.191,0.179,0.121,0.1,0.212,0.049,0.124,0.181,0.188,0.509,-7.385,37.691,-100.0,-50.0
-0.258,0.075,0.18,0.152,0.127,0.178,-10.0,-10.0,0.0,0.0,-0.294,0.379,46.931,78.219,0,0
-0.258,0.075,0.18,0.152,0.125,0.138,-0.29,0.24,0.127,0.178,-0.295,0.517,41.636,69.395,0,0
0.074,0.075,0.136,0.151,0.153,0.113,-10.0,-10.0,0.0,0.0,0.069,0.313,12.301,70.502,-100.0,-50.0
-0.002,0.067,0.136,0.151,0.104,0.134,0.083,0.049,0.153,0.113,0.005,0.29,-7.773,20.378,-100.0,0
-0.284,0.072,0.139,0.145,0.138,0.103,-10.0,-10.0,0.0,0.0,-0.288,0.297,4.457,57.43,-100.0,-50.0
-0.32,0.058,0.139,0.145,0.194,0.102,-0.256,0.049,0.138,0.103,-0.256,0.253,-13.395,27.674,-100.0,-50.0
